"ts";"val"
"2019-12-28T12:15:17.586";92.0
"2019-12-28T12:16:18.351";92.0
"2019-12-28T12:17:19.115";92.0
"2019-12-28T12:18:19.880";92.0
"2019-12-28T12:19:20.644";92.0
"2019-12-28T12:20:21.412";92.0
"2019-12-28T12:21:22.174";92.0
"2019-12-28T12:22:22.942";93.0
"2019-12-28T12:23:23.707";93.0
"2019-12-28T12:24:24.478";92.0
"2019-12-28T12:25:25.237";92.0
"2019-12-28T12:26:26.002";92.0
"2019-12-28T12:27:26.769";93.0
"2019-12-28T12:28:27.535";93.0
"2019-12-28T12:29:28.300";93.0
"2019-12-28T12:30:29.064";93.0
"2019-12-28T12:31:29.827";93.0
"2019-12-28T12:32:30.591";93.0
"2019-12-28T12:33:31.359";93.0
"2019-12-28T12:34:32.119";93.0
"2019-12-28T12:35:32.883";93.0
"2019-12-28T12:36:33.649";93.0
"2019-12-28T12:37:34.414";93.0
"2019-12-28T12:38:35.181";93.0
"2019-12-28T12:39:35.948";93.0
"2019-12-28T12:40:36.713";93.0
"2019-12-28T12:41:37.479";93.0
"2019-12-28T12:42:38.243";93.0
"2019-12-28T12:43:39.009";93.0
"2019-12-28T12:44:39.773";93.0
"2019-12-28T12:45:40.538";93.0
"2019-12-28T12:46:41.303";93.0
"2019-12-28T12:47:42.076";93.0
"2019-12-28T12:48:42.837";93.0
"2019-12-28T12:49:43.601";93.0
"2019-12-28T12:50:44.365";93.0
"2019-12-28T12:51:45.131";93.0
"2019-12-28T12:52:45.892";93.0
"2019-12-28T12:53:46.657";93.0
"2019-12-28T12:54:47.424";93.0
"2019-12-28T12:55:48.185";93.0
"2019-12-28T12:56:48.951";93.0
"2019-12-28T12:57:49.718";93.0
"2019-12-28T12:58:50.484";93.0
"2019-12-28T12:59:51.254";93.0
"2019-12-28T13:00:52.013";93.0
"2019-12-28T13:01:52.780";93.0
"2019-12-28T13:02:53.545";93.0
"2019-12-28T13:03:54.309";93.0
"2019-12-28T13:04:55.075";93.0
"2019-12-28T13:05:55.841";93.0
"2019-12-28T13:06:56.604";93.0
"2019-12-28T13:07:57.369";93.0
"2019-12-28T13:08:58.133";93.0
"2019-12-28T13:09:58.900";94.0
"2019-12-28T13:10:59.664";93.0
"2019-12-28T13:12:00.435";93.0
"2019-12-28T13:13:01.200";93.0
"2019-12-28T13:14:01.972";93.0
"2019-12-28T13:15:02.724";93.0
"2019-12-28T13:16:03.511";93.0
"2019-12-28T13:17:04.254";93.0
"2019-12-28T13:18:05.018";93.0
"2019-12-28T13:19:05.780";94.0
"2019-12-28T13:20:06.546";94.0
"2019-12-28T13:21:07.309";93.0
"2019-12-28T13:22:08.075";93.0
"2019-12-28T13:23:08.840";93.0
"2019-12-28T13:24:09.605";93.0
"2019-12-28T13:25:10.367";93.0
"2019-12-28T13:26:11.132";93.0
"2019-12-28T13:27:11.897";94.0
"2019-12-28T13:28:12.665";93.0
"2019-12-28T13:29:13.431";93.0
"2019-12-28T13:30:14.194";94.0
"2019-12-28T13:31:14.959";94.0
"2019-12-28T13:32:15.722";94.0
"2019-12-28T13:33:16.488";94.0
"2019-12-28T13:34:17.264";94.0
"2019-12-28T13:35:18.022";94.0
"2019-12-28T13:36:18.785";94.0
"2019-12-28T13:37:19.546";94.0
"2019-12-28T13:38:20.311";94.0
"2019-12-28T13:39:21.076";93.0
"2019-12-28T13:40:21.843";94.0
"2019-12-28T13:41:22.606";94.0
"2019-12-28T13:42:23.372";94.0
"2019-12-28T13:43:24.135";94.0
"2019-12-28T13:44:24.900";95.0
"2019-12-28T13:45:25.667";94.0
"2019-12-28T13:46:26.430";93.0
"2019-12-28T13:47:27.198";94.0
"2019-12-28T13:48:27.961";93.0
"2019-12-28T13:49:28.726";93.0
"2019-12-28T13:50:29.494";93.0
"2019-12-28T13:51:30.257";94.0
"2019-12-28T13:52:31.022";94.0
"2019-12-28T13:53:31.786";94.0
"2019-12-28T13:54:32.551";94.0
"2019-12-28T13:55:33.316";94.0
"2019-12-28T13:56:34.079";94.0
"2019-12-28T13:57:34.845";94.0
"2019-12-28T13:58:35.610";94.0
"2019-12-28T13:59:36.376";94.0
"2019-12-28T14:00:37.141";94.0
"2019-12-28T14:01:37.906";94.0
"2019-12-28T14:02:38.674";94.0
"2019-12-28T14:03:39.441";94.0
"2019-12-28T14:04:40.201";94.0
"2019-12-28T14:05:40.967";94.0
"2019-12-28T14:06:41.732";94.0
"2019-12-28T14:07:42.496";94.0
"2019-12-28T14:08:43.261";94.0
"2019-12-28T14:09:44.028";94.0
"2019-12-28T14:10:44.805";94.0
"2019-12-28T14:11:45.557";94.0
"2019-12-28T14:12:46.325";94.0
"2019-12-28T14:13:47.086";94.0
"2019-12-28T14:14:47.853";94.0
"2019-12-28T14:15:48.620";94.0
"2019-12-28T14:16:49.381";94.0
"2019-12-28T14:17:50.145";94.0
"2019-12-28T14:18:50.908";94.0
"2019-12-28T14:19:51.672";94.0
"2019-12-28T14:20:52.443";94.0
"2019-12-28T14:21:53.205";94.0
"2019-12-28T14:22:53.972";94.0
"2019-12-28T14:23:54.734";94.0
"2019-12-28T14:24:55.497";94.0
"2019-12-28T14:25:56.267";94.0
"2019-12-28T14:26:57.031";94.0
"2019-12-28T14:27:57.805";94.0
"2019-12-28T14:28:58.562";94.0
"2019-12-28T14:29:59.349";94.0
"2019-12-28T14:31:00.092";94.0
"2019-12-28T14:32:00.855";94.0
"2019-12-28T14:33:01.621";94.0
"2019-12-28T14:34:02.386";94.0
"2019-12-28T14:35:03.151";94.0
"2019-12-28T14:36:03.915";94.0
"2019-12-28T14:37:04.686";94.0
"2019-12-28T14:38:05.445";94.0
"2019-12-28T14:39:06.208";94.0
"2019-12-28T14:40:06.973";94.0
"2019-12-28T14:41:07.747";94.0
"2019-12-28T14:42:08.505";94.0
"2019-12-28T14:43:09.271";94.0
"2019-12-28T14:44:10.036";94.0
"2019-12-28T14:45:10.799";94.0
"2019-12-28T14:46:11.565";94.0
"2019-12-28T14:47:12.331";94.0
"2019-12-28T14:48:13.094";94.0
"2019-12-28T14:49:13.859";94.0
"2019-12-28T14:50:14.626";94.0
"2019-12-28T14:51:15.388";94.0
"2019-12-28T14:52:16.151";94.0
"2019-12-28T14:53:16.918";94.0
"2019-12-28T14:54:17.687";94.0
"2019-12-28T14:55:18.448";94.0
"2019-12-28T14:56:19.210";94.0
"2019-12-28T14:57:19.975";94.0
"2019-12-28T14:58:20.742";94.0
"2019-12-28T14:59:21.502";94.0
"2019-12-28T15:00:22.267";94.0
"2019-12-28T15:01:23.032";94.0
"2019-12-28T15:02:23.797";94.0
"2019-12-28T15:03:24.564";94.0
"2019-12-28T15:04:25.327";94.0
"2019-12-28T15:05:26.111";94.0
"2019-12-28T15:06:26.860";94.0
"2019-12-28T15:07:27.624";94.0
"2019-12-28T15:08:28.389";94.0
"2019-12-28T15:09:29.152";94.0
"2019-12-28T15:10:29.917";94.0
"2019-12-28T15:11:30.681";94.0
"2019-12-28T15:12:31.448";94.0
"2019-12-28T15:13:32.219";94.0
"2019-12-28T15:14:32.977";94.0
"2019-12-28T15:15:33.742";94.0
"2019-12-28T15:16:34.506";94.0
"2019-12-28T15:17:35.271";94.0
"2019-12-28T15:18:36.032";94.0
"2019-12-28T15:19:36.804";94.0
"2019-12-28T15:20:37.561";94.0
"2019-12-28T15:21:38.324";94.0
"2019-12-28T15:22:39.088";94.0
"2019-12-28T15:23:39.853";95.0
"2019-12-28T15:24:40.618";95.0
"2019-12-28T15:25:41.384";94.0
"2019-12-28T15:26:42.151";94.0
"2019-12-28T15:27:42.914";94.0
"2019-12-28T15:28:43.680";94.0
"2019-12-28T15:29:44.444";94.0
"2019-12-28T15:30:45.210";94.0
"2019-12-28T15:31:45.975";94.0
"2019-12-28T15:32:46.738";94.0
"2019-12-28T15:33:47.502";94.0
"2019-12-28T15:34:48.265";94.0
"2019-12-28T15:35:49.030";94.0
"2019-12-28T15:36:49.801";94.0
"2019-12-28T15:37:50.556";94.0
"2019-12-28T15:38:51.334";94.0
"2019-12-28T15:39:52.084";94.0
"2019-12-28T15:40:52.848";94.0
"2019-12-28T15:41:53.616";95.0
"2019-12-28T15:42:54.374";94.0
"2019-12-28T15:43:55.138";95.0
"2019-12-28T15:44:55.904";94.0
"2019-12-28T15:45:56.672";94.0
"2019-12-28T15:46:57.438";94.0
"2019-12-28T15:47:58.200";94.0
"2019-12-28T15:48:58.963";94.0
"2019-12-28T15:49:59.730";94.0
"2019-12-28T15:51:00.493";94.0
"2019-12-28T15:52:03.414";94.0
"2019-12-28T15:53:23.539";94.0
"2019-12-28T15:54:24.246";94.0
"2019-12-28T15:55:25.012";94.0
"2019-12-28T15:56:25.779";94.0
"2019-12-28T15:57:26.546";94.0
"2019-12-28T15:58:27.312";94.0
"2019-12-28T15:59:28.079";94.0
"2019-12-28T16:00:28.840";94.0
"2019-12-28T16:01:29.603";94.0
"2019-12-28T16:02:30.368";94.0
"2019-12-28T16:03:31.134";94.0
"2019-12-28T16:04:31.895";94.0
"2019-12-28T16:05:32.661";94.0
"2019-12-28T16:06:33.429";94.0
"2019-12-28T16:07:34.190";95.0
"2019-12-28T16:08:34.957";95.0
"2019-12-28T16:09:35.721";94.0
"2019-12-28T16:10:36.487";94.0
"2019-12-28T16:11:37.252";94.0
"2019-12-28T16:12:38.017";94.0
"2019-12-28T16:13:38.780";95.0
"2019-12-28T16:14:39.545";95.0
"2019-12-28T16:15:40.309";95.0
"2019-12-28T16:16:41.086";95.0
"2019-12-28T16:17:41.837";94.0
"2019-12-28T16:18:42.606";95.0
"2019-12-28T16:19:43.364";94.0
"2019-12-28T16:20:44.130";94.0
"2019-12-28T16:21:44.897";94.0
"2019-12-28T16:22:45.657";95.0
"2019-12-28T16:23:46.433";95.0
"2019-12-28T16:24:47.186";95.0
"2019-12-28T16:25:47.950";95.0
"2019-12-28T16:26:48.714";94.0
"2019-12-28T16:27:49.478";95.0
"2019-12-28T16:28:50.243";95.0
"2019-12-28T16:29:51.006";95.0
"2019-12-28T16:30:51.772";95.0
"2019-12-28T16:31:52.538";95.0
"2019-12-28T16:32:53.298";95.0
"2019-12-28T16:33:54.062";94.0
"2019-12-28T16:34:54.826";94.0
